Verb,pct_female,pct.male,pct.trans,pct.human,pct.robot,pct.animal,pct.fictional,pct.asian,pct.white,pct.black,pct.PoC.other,pct.heterosexual,pct.homosexual,pct.sexuality.other,pct.child,pct.young.adult,pct.adult,pct.elderly
Faked,0,0.25,0,0.25,0,0,0,0.08333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0.25,0
Faking,0.1111111111111111,0.1111111111111111,0,0.2222222222222222,0,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Fascinated,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Fascinating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Feeling,0.06666666666666667,0.13333333333333333,0,0.2,0.06666666666666667,0,0,0,0.13333333333333333,0,0,0.13333333333333333,0,0,0,0.06666666666666667,0.2,0
Fighting,0.10576923076923077,0.125,0,0.16346153846153846,0.09615384615384616,0,0.009615384615384616,0.038461538461538464,0.15384615384615385,0,0,0.04807692307692308,0,0.009615384615384616,0.009615384615384616,0.028846153846153848,0.20192307692307693,0
Filmed,0.13333333333333333,0.06666666666666667,0,0.2,0,0,0.06666666666666667,0,0.2,0,0,0.13333333333333333,0,0,0,0.06666666666666667,0.13333333333333333,0
Filming,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0
Finding,0.1076923076923077,0.12307692307692308,0,0.2,0.046153846153846156,0,0,0.046153846153846156,0.13846153846153847,0,0.015384615384615385,0.09230769230769231,0,0,0,0.015384615384615385,0.18461538461538463,0.03076923076923077
Fixing,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0
Flabbergasted,0.1111111111111111,0.1111111111111111,0,0.2222222222222222,0,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0,0.1111111111111111,0.1111111111111111
Flawed,0,0.16666666666666666,0,0,0.3333333333333333,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.3333333333333333,0
Fleeing,0.17647058823529413,0.058823529411764705,0,0.23529411764705882,0,0,0,0.11764705882352941,0.058823529411764705,0,0.058823529411764705,0.058823529411764705,0,0,0.058823529411764705,0,0.11764705882352941,0.058823529411764705
Flying,0.1,0.1,0,0.1,0.1,0,0,0,0,0.2,0,0,0,0,0,0,0.4,0
Followed,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Following,0.14814814814814814,0.1111111111111111,0,0.18518518518518517,0.07407407407407407,0,0,0.037037037037037035,0.1111111111111111,0,0.037037037037037035,0.07407407407407407,0,0,0,0.037037037037037035,0.18518518518518517,0
Fooling,0.2857142857142857,0,0,0.2857142857142857,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0.2857142857142857,0
Forced,0.09090909090909091,0.18181818181818182,0,0.18181818181818182,0.045454545454545456,0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0,0,0.045454545454545456,0,0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0
Forcing,0.09523809523809523,0.14285714285714285,0,0.23809523809523808,0,0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0,0,0.047619047619047616,0,0,0,0,0.19047619047619047,0.047619047619047616
Found,0.15625,0.0625,0,0.1875,0.03125,0,0,0,0.1875,0,0,0.15625,0,0,0,0.0625,0.15625,0
Frightened,0.2,0.1,0,0.2,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0.2,0
Frustrated,0.16666666666666666,0.08333333333333333,0,0.16666666666666666,0.08333333333333333,0,0,0,0.125,0,0,0.125,0,0,0,0.041666666666666664,0.20833333333333334,0
Gaming,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0
Gathering,0.16666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0.16666666666666666,0.16666666666666666,0
Gendered,0,0.3333333333333333,0,0.1111111111111111,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Gendering,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Generated,0.11538461538461539,0.11538461538461539,0,0.11538461538461539,0.11538461538461539,0,0,0,0.23076923076923078,0,0,0.07692307692307693,0,0,0.038461538461538464,0,0.19230769230769232,0
Generating,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Giving,0.15384615384615385,0.07692307692307693,0,0.15384615384615385,0.07692307692307693,0,0,0,0.23076923076923078,0,0,0.07692307692307693,0,0,0,0,0.23076923076923078,0
Glitching,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0
Griefing,0,0.25,0,0.25,0,0,0,0.125,0,0,0.125,0,0,0,0.125,0,0.125,0
grieved,0,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0
Grieving,0.14285714285714285,0.10714285714285714,0,0.25,0,0,0,0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.10714285714285714,0,0,0,0.07142857142857142,0.10714285714285714,0.03571428571428571
Guided,0.1111111111111111,0.1111111111111111,0,0.2222222222222222,0.037037037037037035,0,0,0,0.2222222222222222,0,0,0.037037037037037035,0,0,0,0.07407407407407407,0.18518518518518517,0
Guiding,0.14285714285714285,0.09523809523809523,0,0.19047619047619047,0.09523809523809523,0,0,0,0.09523809523809523,0,0.047619047619047616,0,0,0,0,0,0.2857142857142857,0
Hacked,0.09090909090909091,0.13636363636363635,0,0.18181818181818182,0.18181818181818182,0,0,0.045454545454545456,0.09090909090909091,0,0.045454545454545456,0,0,0,0,0.09090909090909091,0.13636363636363635,0
Hacking,0.096,0.12,0.008,0.16,0.12,0,0.008,0,0.128,0,0.04,0.072,0.008,0,0,0.064,0.176,0
Harassed,0.125,0.125,0,0.25,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0.25,0
Hating,0.2,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Having sex,0.05714285714285714,0.11428571428571428,0,0.22857142857142856,0,0,0,0,0.14285714285714285,0.05714285714285714,0,0.11428571428571428,0,0.05714285714285714,0,0,0.17142857142857143,0.05714285714285714
Healing,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Heating,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Helped,0.0875,0.15,0,0.1875,0.0375,0,0.0125,0.0375,0.1375,0,0.0125,0.0625,0,0.0125,0,0.05,0.2,0.0125
Helping,0.12048192771084337,0.12048192771084337,0,0.13253012048192772,0.14457831325301204,0,0.012048192771084338,0.03614457831325301,0.12048192771084337,0.012048192771084338,0.012048192771084338,0.060240963855421686,0,0,0.012048192771084338,0.024096385542168676,0.1927710843373494,0
Hesitating,0.14285714285714285,0,0,0.2857142857142857,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0.2857142857142857,0
Hiding,0.09859154929577464,0.11971830985915492,0,0.22535211267605634,0.014084507042253521,0,0,0.007042253521126761,0.14788732394366197,0.007042253521126761,0.04225352112676056,0.09859154929577464,0.007042253521126761,0,0.007042253521126761,0.04929577464788732,0.16901408450704225,0
Highlighting,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0
Hijacked,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
Holding,0,0.21428571428571427,0,0.21428571428571427,0,0,0,0.14285714285714285,0.07142857142857142,0,0,0.07142857142857142,0,0,0,0,0.2857142857142857,0
Hoping,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0
Hugging,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Hunted,0.0898876404494382,0.1348314606741573,0,0.19101123595505617,0.011235955056179775,0.011235955056179775,0.0449438202247191,0.011235955056179775,0.1348314606741573,0.011235955056179775,0.02247191011235955,0.10112359550561797,0,0.011235955056179775,0.011235955056179775,0.06741573033707865,0.14606741573033707,0
Hunting,0.07042253521126761,0.15492957746478872,0,0.16901408450704225,0.08450704225352113,0.014084507042253521,0.04225352112676056,0.014084507042253521,0.11267605633802817,0.028169014084507043,0.028169014084507043,0.028169014084507043,0,0,0,0.028169014084507043,0.22535211267605634,0
Hurt,0,0.25,0,0.25,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0.25,0
Hurting,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25
hypnotized,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.125,0.125,0
Hypnotizing,0.125,0.125,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.125,0.125,0
Hypothesizing,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Identified,0.06622516556291391,0.152317880794702,0,0.2251655629139073,0.006622516556291391,0,0.019867549668874173,0.013245033112582781,0.15894039735099338,0,0.026490066225165563,0.07947019867549669,0,0,0.026490066225165563,0.046357615894039736,0.17880794701986755,0
Identifying,0.08333333333333333,0.20833333333333334,0,0.20833333333333334,0.125,0,0,0.041666666666666664,0.041666666666666664,0,0,0.041666666666666664,0,0,0.041666666666666664,0,0.20833333333333334,0
Ignored,0.15384615384615385,0.07692307692307693,0,0.15384615384615385,0.07692307692307693,0,0,0,0.15384615384615385,0.07692307692307693,0,0.07692307692307693,0,0,0,0,0.23076923076923078,0
Ignoring,0.05263157894736842,0.21052631578947367,0,0.21052631578947367,0.05263157894736842,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0,0.10526315789473684,0,0,0,0,0.21052631578947367,0
Illuminated,0.2,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0
Imagining,0.2222222222222222,0,0,0.2222222222222222,0,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0.1111111111111111,0.1111111111111111,0
Imitated,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Impaired,0,0.25,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Impersonated,0.18181818181818182,0.09090909090909091,0,0.2727272727272727,0,0,0,0.09090909090909091,0,0,0.09090909090909091,0,0,0,0,0,0.2727272727272727,0
Impersonating,0.10526315789473684,0.10526315789473684,0,0.10526315789473684,0.10526315789473684,0,0.05263157894736842,0,0.21052631578947367,0,0,0.05263157894736842,0,0,0,0,0.2631578947368421,0
Implanting,0,0.25,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Implementing,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Impressed,0.1111111111111111,0.1111111111111111,0,0.2222222222222222,0,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Impressing,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Imprisoned,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Improving,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Incapacitated,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Incarcerated,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0
Inexperienced,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0
Infiltrating,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.3333333333333333,0
Influenced,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0
Influencing,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Informed,0.08661417322834646,0.12598425196850394,0,0.1889763779527559,0.047244094488188976,0,0,0.023622047244094488,0.11811023622047244,0.023622047244094488,0.015748031496062992,0.12598425196850394,0.007874015748031496,0,0,0.015748031496062992,0.1968503937007874,0.023622047244094488
Informing,0.1,0.13333333333333333,0,0.2,0.06666666666666667,0,0,0,0.16666666666666666,0.03333333333333333,0,0.06666666666666667,0,0,0.03333333333333333,0,0.16666666666666666,0.03333333333333333
Inhabiting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Inhibited,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0
Initiating,0.14285714285714285,0.14285714285714285,0,0.2857142857142857,0,0,0,0,0.14285714285714285,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0
Injured,0.125,0.125,0,0.25,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0.25,0
Inspecting,0,0.2222222222222222,0,0.2222222222222222,0,0,0,0,0.2222222222222222,0,0,0,0,0.1111111111111111,0,0,0.2222222222222222,0
