SituationID,SituationTitle,Genre,Character,Entity,Technology,Verb
2105,Sleep Dealer (Drones),Narrative,Memo Cruz,NA,NA,Hacking
2105,Sleep Dealer (Drones),Narrative,NA,NA,Drones,Flying
2105,Sleep Dealer (Drones),Narrative,NA,Military,NA,Destroying
2105,Sleep Dealer (Drones),Narrative,Memo Cruz's Father,NA,NA,Suspected
2105,Sleep Dealer (Drones),Narrative,NA,NA,Drones,Targeting
2105,Sleep Dealer (Drones),Narrative,Memo Cruz,NA,NA,Moving
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Non-Visible Spectrum,Surveilling
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,Military,NA,Securing
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Object recognition,Detecting
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Surveillance cameras,Recording
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Object recognition,Surveilling
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Surveillance cameras,Detecting
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Non-Visible Spectrum,Recording
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,Military,NA,Oppressing
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Surveillance cameras,Surveilling
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Non-Visible Spectrum,Detecting
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,Military,NA,Restricing
2104,Sleep Dealer (Surveillance weapons),Narrative,NA,NA,Object recognition,Recording
2103,Avengers: Endgame (Iron Man uses infrafred vision),Narrative,Iron Man,NA,NA,Spying
2103,Avengers: Endgame (Iron Man uses infrafred vision),Narrative,NA,NA,Non-Visible Spectrum,Highlighting
2103,Avengers: Endgame (Iron Man uses infrafred vision),Narrative,NA,NA,Non-Visible Spectrum,Revealing
2103,Avengers: Endgame (Iron Man uses infrafred vision),Narrative,Iron Man,NA,NA,Tracking
2103,Avengers: Endgame (Iron Man uses infrafred vision),Narrative,Iron Man,NA,NA,Searching
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,NA,NA,Body scans,Informing
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,NA,NA,Augmented reality,Displaying
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Flying
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,NA,NA,Body scans,Helping
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,NA,NA,Augmented reality,Helping
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Fighting
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,NA,NA,Body scans,Scanning
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Helped
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,NA,NA,Augmented reality,Tracking
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Scanned
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,NA,NA,Augmented reality,Informing
2102,Avengers: Endgame (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Informed
2100,Avengers: Infinity War (Nebula forced to display hologram),Narrative,NA,NA,Holograms,Displaying
2100,Avengers: Infinity War (Nebula forced to display hologram),Narrative,Gamora,NA,NA,Talking
2100,Avengers: Infinity War (Nebula forced to display hologram),Narrative,Nebula,NA,NA,Forced
2100,Avengers: Infinity War (Nebula forced to display hologram),Narrative,Gamora,NA,NA,Projected
2100,Avengers: Infinity War (Nebula forced to display hologram),Narrative,Nebula,NA,NA,Projecting
2100,Avengers: Infinity War (Nebula forced to display hologram),Narrative,Gamora,NA,NA,Displayed
2100,Avengers: Infinity War (Nebula forced to display hologram),Narrative,Nebula,NA,NA,Displaying
2100,Avengers: Infinity War (Nebula forced to display hologram),Narrative,NA,NA,Holograms,Projecting
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,Vision,NA,NA,Operated
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,Shuri,NA,NA,Inventing
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,Augmented reality,Displaying
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,Object recognition,Identifying
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,Shuri,NA,NA,Manipulating
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,Body scans,Operating
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,Augmented reality,Manipulated
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,Object recognition,Locating
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,Shuri,NA,NA,Operating
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,Body scans,Displaying
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,3D scans,Operating
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,Vision,NA,NA,Helped
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,Shuri,NA,NA,Designing
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,Body scans,Manipulated
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,3D scans,Displaying
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,Vision,NA,NA,Displayed
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,Shuri,NA,NA,Helping
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,Augmented reality,Operating
2099,Avengers: Infinity War (AR to remove Infinity Stone from Avenger),Narrative,NA,NA,3D scans,Manipulated
2098,Avengers: Infinity War (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Helped
2098,Avengers: Infinity War (AR inside of robotic suits),Narrative,NA,NA,Augmented reality,Informing
2098,Avengers: Infinity War (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Informed
2098,Avengers: Infinity War (AR inside of robotic suits),Narrative,NA,NA,Augmented reality,Displaying
2098,Avengers: Infinity War (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Fighting
2098,Avengers: Infinity War (AR inside of robotic suits),Narrative,NA,NA,Augmented reality,Helping
2098,Avengers: Infinity War (AR inside of robotic suits),Narrative,The Avengers,NA,NA,Flying
2098,Avengers: Infinity War (AR inside of robotic suits),Narrative,NA,NA,Augmented reality,Tracking
2096,Avengers: Infinity War (Holographic conversation with government officials),Narrative,NA,Government,NA,Projected
2096,Avengers: Infinity War (Holographic conversation with government officials),Narrative,NA,Government,NA,Discussing
2096,Avengers: Infinity War (Holographic conversation with government officials),Narrative,NA,NA,Holograms,Discussing
2096,Avengers: Infinity War (Holographic conversation with government officials),Narrative,NA,NA,Holograms,Projecting
2096,Avengers: Infinity War (Holographic conversation with government officials),Narrative,James Rhodes,NA,NA,Discussing
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,Cordelia,NA,NA,Recording
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,Rava,NA,NA,Recorded
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,Cordelia,NA,NA,Watching
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,Rava,NA,NA,Watched
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,Ludoviko,NA,NA,Fighting
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,NA,NA,AI,Recording
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,Ludoviko,NA,NA,Recorded
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,NA,NA,AI,Watching
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,Cordelia,NA,NA,Fighting
2094,For Want of a Nail (The AI's main task is to watch and record),Narrative,Ludoviko,NA,NA,Watched
2093,For Want of a Nail (Fingerprint recognition),Narrative,NA,NA,Biometrics,Identifying
2093,For Want of a Nail (Fingerprint recognition),Narrative,NA,NA,AI,Documenting
2093,For Want of a Nail (Fingerprint recognition),Narrative,Cordelia,NA,NA,Verifying
2093,For Want of a Nail (Fingerprint recognition),Narrative,NA,NA,Biometrics,Recognising
2093,For Want of a Nail (Fingerprint recognition),Narrative,NA,NA,AI,Authorizing
2093,For Want of a Nail (Fingerprint recognition),Narrative,Rava,NA,NA,Identified
2093,For Want of a Nail (Fingerprint recognition),Narrative,NA,NA,Biometrics,Scanning
2093,For Want of a Nail (Fingerprint recognition),Narrative,NA,NA,AI,Verifying
2093,For Want of a Nail (Fingerprint recognition),Narrative,Rava,NA,NA,Recognised
2093,For Want of a Nail (Fingerprint recognition),Narrative,Cordelia,NA,NA,Documenting
2093,For Want of a Nail (Fingerprint recognition),Narrative,Rava,NA,NA,Scanned
2093,For Want of a Nail (Fingerprint recognition),Narrative,Uncle Georgo,NA,NA,Documented
2093,For Want of a Nail (Fingerprint recognition),Narrative,Cordelia,NA,NA,Authorizing
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,Uncle Georgo,NA,NA,Soothed
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,NA,NA,Holograms,Morphing
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,NA,NA,AI,Manipulating
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,Uncle Georgo,NA,NA,Manipulated
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,NA,NA,Holograms,Helping
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,Cordelia,NA,NA,Morphing
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,Rava,NA,NA,Suspecting
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,NA,NA,Holograms,Manipulating
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,Cordelia,NA,NA,Helping
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,Rava,NA,NA,Observing
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,NA,NA,AI,Morphing
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,Cordelia,NA,NA,Manipulating
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,Rava,NA,NA,Confused
2092,For Want of a Nail (Cordelia modifies her hologram consciously),Narrative,NA,NA,AI,Helping
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,NA,NA,Holograms,Talking
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,Rava,NA,NA,Observed
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,NA,NA,AI,Appearing
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,Cordelia,NA,NA,Appearing
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,NA,NA,Holograms,Appearing
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,NA,NA,AI,Observing
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,Cordelia,NA,NA,Observing
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,NA,NA,Holograms,Observing
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,NA,NA,AI,Materialising
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,Cordelia,NA,NA,Materialising
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,NA,NA,Holograms,Materialising
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,NA,NA,AI,Talking
2091,For Want of a Nail (The AI has cameras for eyes and hologram for body),Narrative,Cordelia,NA,NA,Talking
2090,For Want of a Nail (VR-glasses in communication),Narrative,NA,NA,Virtual reality,Showing
2090,For Want of a Nail (VR-glasses in communication),Narrative,Uncle Georgo,NA,NA,Seeing
2090,For Want of a Nail (VR-glasses in communication),Narrative,NA,NA,Virtual reality,Connecting
2090,For Want of a Nail (VR-glasses in communication),Narrative,Rava,NA,NA,Connected
2090,For Want of a Nail (VR-glasses in communication),Narrative,Rava,NA,NA,Communicating
2090,For Want of a Nail (VR-glasses in communication),Narrative,Rava,NA,NA,Seeing
2090,For Want of a Nail (VR-glasses in communication),Narrative,Uncle Georgo,NA,NA,Connected
2089,For Want of a Nail (VR-glasses as a tool),Narrative,Cordelia,NA,NA,Replugged
2089,For Want of a Nail (VR-glasses as a tool),Narrative,Rava,NA,NA,Seeing
2089,For Want of a Nail (VR-glasses as a tool),Narrative,Cordelia,NA,NA,Repaired
2089,For Want of a Nail (VR-glasses as a tool),Narrative,NA,NA,Virtual reality,Showing
2089,For Want of a Nail (VR-glasses as a tool),Narrative,Rava,NA,NA,Repairing
2089,For Want of a Nail (VR-glasses as a tool),Narrative,NA,NA,Virtual reality,Frustrating
2089,For Want of a Nail (VR-glasses as a tool),Narrative,NA,NA,AI,Replugged
2089,For Want of a Nail (VR-glasses as a tool),Narrative,Rava,NA,NA,Frustrated
2089,For Want of a Nail (VR-glasses as a tool),Narrative,NA,NA,Virtual reality,Enabling
2089,For Want of a Nail (VR-glasses as a tool),Narrative,NA,NA,AI,Repaired
2089,For Want of a Nail (VR-glasses as a tool),Narrative,Rava,NA,NA,Helped
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,NA,Motion tracking,Triggering
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,User,NA,Moving
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,Image,NA,Overwhelming
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,NA,Motion tracking,Detecting
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,Image,NA,Projected
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,User,NA,Watching
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,NA,Object recognition,Triggering
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,User,NA,Overwhelmed
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,Image,NA,Activated
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,NA,Object recognition,Detecting
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,User,NA,Detected
2069,Los anillos de la serpiente (triggering a intimate spectacle),Art,NA,Image,NA,Captivating
2057,Incredibles 2 (Jack-Jack enters Edna's test room),Narrative,Jack-Jack Parr,NA,NA,Identified
2057,Incredibles 2 (Jack-Jack enters Edna's test room),Narrative,NA,NA,Biometrics,Recognising
2057,Incredibles 2 (Jack-Jack enters Edna's test room),Narrative,NA,NA,Facial recognition,Seeing
2057,Incredibles 2 (Jack-Jack enters Edna's test room),Narrative,NA,NA,Biometrics,Identifying
2057,Incredibles 2 (Jack-Jack enters Edna's test room),Narrative,NA,NA,Facial recognition,Recognising
2057,Incredibles 2 (Jack-Jack enters Edna's test room),Narrative,NA,NA,Facial recognition,Identifying
2057,Incredibles 2 (Jack-Jack enters Edna's test room),Narrative,Jack-Jack Parr,NA,NA,Accessing
2057,Incredibles 2 (Jack-Jack enters Edna's test room),Narrative,NA,NA,Biometrics,Seeing
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,Screenslaver,NA,NA,Hacking
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,NA,NA,Ocular implant,Hacking
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,NA,NA,Image generation,Communicating
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,Screenslaver,NA,NA,Controlling
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,NA,NA,Ocular implant,Communicating
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,NA,NA,Image generation,Hypnotizing
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,Screenslaver,NA,NA,Hypnotizing
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,NA,NA,Ocular implant,Hypnotizing
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,Chad Brentley,NA,NA,hypnotized
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,NA,NA,Image generation,Dominating
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,Chad Brentley,NA,NA,Controlled
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,NA,NA,Ocular implant,Dominating
2055,Incredibles 2 (Screenslaver hypnotizing through screens).,Narrative,NA,NA,Image generation,Hacking
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,NA,NA,Image generation,Hypnotizing
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,NA,NA,Ocular implant,Affecting
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,Evelyn Deavor,NA,NA,Hypnotizing
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,Pizza delivery boy,NA,NA,Obeying
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,NA,NA,Ocular implant,Hypnotizing
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,Evelyn Deavor,NA,NA,Influencing
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,Pizza delivery boy,NA,NA,hypnotized
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,NA,NA,Image generation,Hacking
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,Evelyn Deavor,NA,NA,Controlling
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,Pizza delivery boy,NA,NA,Controlled
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,NA,NA,Image generation,Affecting
2053,Incredibles 2 (Controlling through hypno-goggles),Narrative,NA,NA,Ocular implant,Hacking
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,NA,Motion tracking,Subverting
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,User,NA,Celebrating
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,Image,NA,Fading
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,NA,Motion tracking,Revealing
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,Image,NA,Revealed
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,NA,Motion tracking,Detecting
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,Military,NA,Oppressing
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,User,NA,Performing
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,NA,Motion tracking,Remembering
2041,Desiluciones ópticas (remembering the oppressed),Art,NA,User,NA,Throwing
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Camera,Flying
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Image generation,Patching
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Camera,Recording
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Filtering,Flying
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Camera,Capturing
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Filtering,Recording
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,Creator,NA,Demonstrating
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Image generation,Verifying
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Filtering,Capturing
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,Creator,NA,Experimenting
2030,RGB Stratospheric Camarena (media archeological machine vision experiment),Art,NA,NA,Image generation,Matching
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Luv,NA,NA,Finding
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,NA,NA,Satellite images,Locating
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Lieutenant Joshi,NA,NA,Used
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,NA,NA,Facial recognition,Verifying
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Luv,NA,NA,Searching
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,NA,NA,Satellite images,Tracking
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Lieutenant Joshi,NA,NA,Killed
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,NA,NA,Facial recognition,Matching
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Luv,NA,NA,Tracking
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,NA,NA,Satellite images,Finding
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Luv,NA,NA,Deceiving
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,NA,NA,Facial recognition,Scanning
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Luv,NA,NA,Forcing
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,NA,NA,Satellite images,Showing
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Luv,NA,NA,Killing
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Luv,NA,NA,Using
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,Lieutenant Joshi,NA,NA,Recognised
2028,Blade Runner 2049 (Luv uses a dead woman's face to access data),Narrative,NA,NA,Facial recognition,Deceived
2027,Blade Runner 2049 (Drone search),Narrative,NA,NA,Drones,Capturing
2027,Blade Runner 2049 (Drone search),Narrative,"Officer K (K, Joe)",NA,NA,Analysing
2027,Blade Runner 2049 (Drone search),Narrative,NA,NA,Drones,Analysing
2027,Blade Runner 2049 (Drone search),Narrative,"Officer K (K, Joe)",NA,NA,Looking
2027,Blade Runner 2049 (Drone search),Narrative,NA,NA,Drones,Flying
2027,Blade Runner 2049 (Drone search),Narrative,"Officer K (K, Joe)",NA,NA,Searching
2027,Blade Runner 2049 (Drone search),Narrative,NA,NA,Non-Visible Spectrum,Revealing
2027,Blade Runner 2049 (Drone search),Narrative,NA,NA,Drones,Transmitting
2027,Blade Runner 2049 (Drone search),Narrative,"Officer K (K, Joe)",NA,NA,Observing
2026,Blade Runner 2049 (Artificial memories),Narrative,Dr. Ana Stelline,NA,NA,Imagining
2026,Blade Runner 2049 (Artificial memories),Narrative,NA,NA,Holograms,Created
2026,Blade Runner 2049 (Artificial memories),Narrative,Dr. Ana Stelline,NA,NA,Modifying
2026,Blade Runner 2049 (Artificial memories),Narrative,NA,NA,Augmented reality,Deceiving
2026,Blade Runner 2049 (Artificial memories),Narrative,Dr. Ana Stelline,NA,NA,Creating
2026,Blade Runner 2049 (Artificial memories),Narrative,NA,NA,Augmented reality,Modified
2026,Blade Runner 2049 (Artificial memories),Narrative,NA,NA,Holograms,Deceiving
2026,Blade Runner 2049 (Artificial memories),Narrative,NA,NA,Augmented reality,Created
2026,Blade Runner 2049 (Artificial memories),Narrative,Dr. Ana Stelline,NA,NA,Faking
2026,Blade Runner 2049 (Artificial memories),Narrative,NA,NA,Holograms,Modified
2025,Blade Runner 2049 (Dr. Ana in a virtual lush forest),Narrative,NA,NA,Virtual reality,Calming
2025,Blade Runner 2049 (Dr. Ana in a virtual lush forest),Narrative,Dr. Ana Stelline,NA,NA,Entertained
2025,Blade Runner 2049 (Dr. Ana in a virtual lush forest),Narrative,Dr. Ana Stelline,NA,NA,Nurtured
2025,Blade Runner 2049 (Dr. Ana in a virtual lush forest),Narrative,NA,NA,Virtual reality,Nurturing
2025,Blade Runner 2049 (Dr. Ana in a virtual lush forest),Narrative,NA,NA,Virtual reality,Entertaining
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,NA,NA,Drones,Shooting
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,Luv,NA,NA,Controlling
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,NA,NA,Drones,Killing
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,NA,NA,Drones,Targeting
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,Luv,NA,NA,Defending
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,NA,NA,Drones,Controlled
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,Luv,NA,NA,Attacking
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,NA,NA,Drones,Defending
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,"Officer K (K, Joe)",NA,NA,Confused
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,NA,NA,Drones,Attacking
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,Luv,NA,NA,Killing
2023,Blade Runner 2049 (Remote drone attack by Luv),Narrative,"Officer K (K, Joe)",NA,NA,Defended
2020,Rogue One: A Star Wars Story (Scans hand to get into imperial safe),Narrative,Jyn Erso,NA,NA,Unlocking
2020,Rogue One: A Star Wars Story (Scans hand to get into imperial safe),Narrative,Jyn Erso,NA,NA,Scanned
2020,Rogue One: A Star Wars Story (Scans hand to get into imperial safe),Narrative,NA,NA,Biometrics,Unlocking
2020,Rogue One: A Star Wars Story (Scans hand to get into imperial safe),Narrative,NA,NA,Biometrics,Scanning
2020,Rogue One: A Star Wars Story (Scans hand to get into imperial safe),Narrative,NA,NA,Biometrics,Identifying
2018,Rogue One: A Star Wars Story (Observing hostile situation from afar),Narrative,Bodhi Rook,NA,NA,Spying
2018,Rogue One: A Star Wars Story (Observing hostile situation from afar),Narrative,NA,NA,Non-Visible Spectrum,Revealing
2018,Rogue One: A Star Wars Story (Observing hostile situation from afar),Narrative,NA,NA,MicroscopeOrTelescope,Zooming
2018,Rogue One: A Star Wars Story (Observing hostile situation from afar),Narrative,Cassian Andor,NA,NA,Spying
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,NA,NA,AI,Deceiving
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,"Officer K (K, Joe)",NA,NA,Pleased
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,Joi,NA,NA,Pleasuring
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,NA,NA,Holograms,Deceiving
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,Mariette,NA,NA,Used
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,NA,NA,AI,Syncing
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,"Officer K (K, Joe)",NA,NA,Deceived
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,Joi,NA,NA,Giving
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,NA,NA,Holograms,Syncing
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,Mariette,NA,NA,Channeling
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,NA,NA,AI,Giving
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,"Officer K (K, Joe)",NA,NA,Feeling
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,Joi,NA,NA,Loved
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,NA,NA,Holograms,Giving
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,Mariette,NA,NA,Mediating
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,"Officer K (K, Joe)",NA,NA,Loved
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,Joi,NA,NA,Loving
2019,"Blade Runner 2049 (Joi ""syncs"" with a human woman)",Narrative,NA,NA,AI,Overlaying
